145.1415,276.17,143.3367,-210.2801
346.5261,-387.6916,-259.1933,261.2448
-145.8476,-122.9225,341.2311,-369.3673
-418.6884,57.6028,-312.4542,-333.6428
-204.2219,33.1667,-240.2201,-217.5505
-58.3415,74.4381,-6.0431,353.7937
196.1182,-37.791,435.3415,393.6902
201.1102,-292.0613,-129.0024,350.5042
126.2717,434.3944,-272.5074,-43.7313
258.9251,-245.8209,454.8904,0.2341
-474.3704,128.721,50.1579,-132.9897
286.1813,-62.8504,429.1892,144.3825
-38.3383,194.5746,152.8656,309.3821
430.3709,446.3552,-45.6671,55.2394
370.7151,122.3763,331.2804,359.1378
30.3348,131.6112,60.388,-321.2334
-489.9396,-30.2802,239.6173,-345.9623
-12.7206,-343.2503,-440.3363,54.3767
-37.81,-7.3026,-107.195,-133.1631
7.0641,97.9544,205.9376,-212.8556
-180.6017,116.7845,-55.3843,302.767
-157.5992,-187.7647,238.7191,-126.3648
446.0289,-499.7204,-374.7799,-128.2601
266.5544,96.5282,-117.787,483.6395
344.8722,212.7853,-436.0044,490.5199
90.5757,-216.4985,383.3516,-296.5606
-214.2939,-156.9694,160.6318,84.3713
-159.0833,-239.5054,-301.4754,-48.772
209.8133,457.7949,173.1829,449.8546
-104.6852,414.8518,226.9798,495.6281
118.1495,-53.2617,-387.0892,-93.7934
488.4347,80.1438,-166.9098,306.9992
-402.1251,-266.7257,-205.2856,-320.1562
471.917,-171.5626,428.0679,-46.5515
-314.5539,491.3487,400.3195,47.1756
365.1294,318.9744,-54.2726,239.6134
397.1762,302.0232,381.1554,-154.1625
-353.9941,60.86,-312.2298,-272.4074
125.7567,373.1622,225.6779,485.969
85.9706,-319.11,-55.8087,375.7341
-301.1692,-372.1864,341.0511,-312.4076
454.3604,331.7558,-333.8875,-36.424
94.5399,359.434,163.4818,457.3423
452.5505,-63.8737,-192.88,-181.5721
219.2576,-101.2425,394.1073,23.319
365.4304,-326.473,-253.2777,349.0815
-264.34,87.9923,235.9946,-88.7178
-208.8964,-93.9779,-497.924,-74.4047
-260.8734,-380.7888,290.1241,387.1402
233.1988,411.5353,-311.2375,-356.6782
301.1433,414.5818,-339.3964,-216.3636
-289.1439,231.5378,-216.9128,319.8057
57.2808,155.3239,-267.0417,414.4079
-386.8468,493.9849,-402.123,387.6412
-111.5436,343.8501,300.0376,-491.1152
-303.976,-398.1698,84.2369,72.3076
-71.4873,297.8911,129.7331,83.8984
125.975,59.6667,395.124,-409.0194
-173.8063,-158.8328,153.7863,-29.2081
-460.5741,15.5414,465.4312,90.4052
-232.5515,32.7185,253.6647,213.1007
-160.1854,495.6221,-66.8502,288.4009
-461.8245,68.0894,-453.5249,-244.9038
-88.6951,-145.9582,-298.4273,-20.7193
296.8154,49.6379,323.1056,-271.4189
-256.5577,-368.7312,130.2348,408.2519
-322.8559,-431.9111,306.1381,-182.5709
30.6645,354.3665,-435.2796,-93.2419
160.1544,259.2395,458.0102,-89.7106
-221.6087,366.2231,-91.0156,172.5917
-266.0156,263.5942,-216.1795,-430.011
78.4385,-362.9051,259.3084,-190.6621
-325.4339,-145.7913,408.8152,-49.9252
-455.566,-175.3965,-114.9222,150.6228
-448.2208,369.3318,184.3057,-426.3225
-440.2525,257.8187,-425.9866,-226.6192
355.6913,-237.3224,-175.4014,318.4775
376.1998,-0.2664,130.0468,-141.5308
-401.2098,180.801,-60.061,230.0738
493.9795,364.9439,214.0505,-33.2037
-332.7193,-493.1254,54.3167,-286.918
-119.3807,394.6107,-399.5197,404.4935
226.2566,-13.6156,417.7013,232.1199
295.6255,413.6016,142.4645,-79.4529
-454.6307,435.4013,205.0608,335.721
-327.6533,-175.6519,436.3078,15.9484
74.2854,346.3672,257.2923,302.4987
-380.6135,-498.9151,366.7549,354.4174
283.3262,-24.7106,164.6382,408.525
-285.7211,-226.7616,-499.0282,-220.8772
-206.4163,-328.3853,184.5238,486.9403
213.1323,385.6942,155.6852,309.6956
-139.5353,386.5787,6.1578,-324.6598
-19.3039,149.6472,413.8497,-83.9216
363.1473,-409.2164,-85.1512,-474.9511
-77.6506,114.6616,-452.1217,454.4828
-111.8977,-369.4825,131.0101,-74.0807
-317.0744,205.4635,406.9637,285.5972
440.2983,-91.8385,129.4292,311.2507
-104.4814,369.8141,389.8647,-301.9408
-412.7641,-414.0332,129.4199,-319.0446
394.9603,-119.3048,-421.8411,-332.9236
389.0875,-314.7089,-346.1955,113.7522
-238.9955,-269.5717,-110.3345,-77.8511
-85.4504,-147.2073,-393.7285,-83.7185
-159.9781,499.3843,-219.743,-491.5586
255.4225,-386.7389,44.7815,-148.7425
-497.2474,315.3676,123.2438,-134.6692
255.843,-465.7576,-418.1307,270.0379
-441.0014,-477.6126,253.7923,-36.8225
390.0708,232.5498,-338.3601,268.6367
365.7651,163.4686,-76.1665,-264.3368
-57.5271,-462.9782,95.4564,-57.6379
-106.9555,-85.6765,282.8619,-331.8145
-365.0776,356.2332,-380.2537,164.0628
409.332,60.0837,33.5714,180.5966
201.8713,-372.0248,-19.7545,-252.231
-72.5085,76.8914,-315.2144,15.8465
-46.1584,-289.0305,-442.1742,313.6008
-82.8028,293.9806,328.1214,-90.9373
164.163,-424.757,140.6177,493.6389
272.6346,-322.0182,-31.9991,67.5124
102.3096,-329.3505,-154.5646,-353.247
-286.8088,393.0959,177.3443,61.799
-350.5083,293.3384,380.2684,-115.6801
374.2526,-87.7212,396.3904,-136.9094
-442.0855,228.3329,-329.3047,286.8082
-182.1445,-265.9721,432.5066,416.9456
-2.6065,-302.2678,204.9941,-269.6023
-127.2757,204.8806,-104.3029,-1.8625
466.7186,-252.7513,-356.3253,-323.9101
-134.2371,252.8412,215.8015,368.2422
-225.6914,-453.7075,164.9798,-210.8392
-96.5057,-363.2991,256.311,-325.1944
-383.3263,47.5302,383.6184,-354.4818
-319.8062,380.7757,-302.4259,-332.367
-28.9807,-316.0184,76.5508,-361.608
234.6247,-22.5508,95.3386,101.5104
473.8249,-484.5338,-128.4378,54.3162
270.7366,-227.3044,-35.0576,268.7135
-277.7975,-433.2001,311.7729,-458.3134
0.3082,468.0045,-449.9534,-146.6026
-194.2846,-437.0564,-336.2354,419.8223
-220.8973,295.6064,388.2873,-371.747
254.5207,246.3729,-352.925,-284.3283
-272.7979,246.0775,308.9461,195.2186
-119.5692,-153.9008,-313.8885,481.1124
499.7904,31.4554,69.7769,-118.4636
247.7908,347.8241,-334.8494,14.1645
-5.8347,-372.5718,-421.4824,-27.0
-418.2757,15.7323,71.4029,74.4807
-101.7195,-406.2901,314.8553,434.8343
235.8221,361.2977,159.0103,222.6749
-328.341,-219.9886,-140.9401,476.5799
-72.8982,259.04,442.0039,-438.1072
150.9984,-467.6623,-316.8628,419.0517
-15.8238,-70.9186,-368.8631,260.2539
126.0454,63.1861,186.8061,215.087
-239.8937,-71.3346,-486.941,-434.0076
316.1271,-104.8412,206.1491,-270.284
203.313,187.5817,-278.8309,-341.338
489.1131,153.1939,-108.3864,-431.4317
-297.3586,21.3859,160.035,-372.399
-391.9668,-61.4247,439.4775,-124.5882
-200.2476,201.4281,-284.8812,370.341
146.0295,464.9132,459.7897,-497.9211
337.777,445.4236,193.5081,-372.3909
-166.1881,210.4935,18.2342,365.4242
-248.5468,286.8531,300.2401,339.1172
-446.5356,227.2142,155.5306,-4.1228
249.1243,-127.0762,341.6433,-489.6765
371.0161,104.4601,-418.9466,345.7752
-39.6109,103.1979,404.3643,249.5644
273.4342,477.0236,188.092,19.9871
460.7709,-267.9739,357.1141,-214.8444
39.1684,117.1842,-308.9627,91.5208
-387.9424,300.732,-158.5996,495.9177
-223.8916,-340.2349,236.9157,498.9044
-70.6235,476.5562,-119.0893,67.2234
-270.5987,-402.044,-459.3753,283.4907
-14.9191,300.5275,81.6614,-179.9343
147.4929,182.1308,-13.6075,-50.203
-40.9074,-144.3257,-339.3606,-392.7251
-27.6453,-317.3737,-98.4003,2.3579
195.8063,-494.6396,368.9209,173.7336
-242.1884,-407.7749,-28.0383,101.4614
161.4914,-132.7631,447.7826,-366.8643
363.648,42.6708,-95.4499,340.637
291.9645,-301.9663,381.4324,-479.5577
-378.8658,139.7588,256.5209,-42.8641
-153.5099,-196.356,301.052,25.0661
-386.4639,280.6357,-271.3311,-327.3793
468.7832,-82.8902,-11.8938,378.7512
443.1256,-353.2591,-387.47,217.1387
-187.9007,416.8861,491.2863,456.9912
-293.6668,213.8359,395.3283,-340.3157
-104.9353,161.0784,-385.7873,307.4678
-496.6331,-367.6617,-351.1841,-218.0319
80.8289,248.2044,160.7897,69.6552
-157.6399,-282.5118,79.721,1.9497
101.7246,415.0761,418.2803,202.6835
-26.4603,-9.9283,152.671,444.594
-118.2945,-98.6287,-100.2427,-438.5196
-498.4943,493.5122,138.8656,-305.1407
73.8233,482.0172,338.7693,354.9572
386.1358,-114.9265,390.1454,331.1668
116.2725,409.0273,-324.2659,-94.3606
461.3383,416.7204,462.0439,-18.5556
-168.4936,-49.9385,-234.7813,3.882
-161.61,-225.8428,-114.0696,367.3581
47.0444,-39.9802,-126.8453,-158.0485
-490.9327,361.6351,94.8301,497.8994
171.2119,-239.541,-114.4084,372.5616
149.6645,408.152,-295.0924,-128.3868
354.645,458.6818,-479.0827,79.8523
-414.1393,-463.091,-194.1065,-309.4354
-419.1681,-426.7038,-69.6472,-417.939
206.6415,-148.9375,-445.8819,-61.028
393.5735,463.8683,461.5247,-133.9485
-66.3069,-247.7347,271.642,498.654
-128.2711,-29.8508,-188.6426,-402.888
53.3729,-41.0709,448.0263,212.3677
-138.823,-419.9485,-82.3235,1.0773
186.001,286.9701,182.44,-411.9001
-350.0331,-269.7644,492.713,-225.7912
119.1176,-407.8883,-276.7676,-224.6573
-202.5483,-45.8191,-139.429,204.011
284.0836,-424.3333,384.2184,-228.1299
-354.2479,-462.4643,349.2964,-105.0907
-477.2456,-181.5006,-375.8388,-460.0505
-58.5183,154.9444,493.7941,209.5653
-175.2587,404.2707,146.4387,-147.3537
-410.9022,229.7413,-434.9929,55.1254
343.7373,-79.9154,-187.4172,-4.6549
384.4571,-28.2157,220.6156,-432.3548
234.1161,436.5831,-296.0797,170.581
68.4293,-223.5027,145.6439,78.7933
-94.9754,-438.6235,-359.5171,13.7158
382.2227,-218.123,299.6318,-257.2825
-415.6367,25.2491,-214.2784,498.7727
-456.8935,-24.5526,439.8385,-464.346
-477.7315,33.8665,-79.5277,126.2096
289.9657,-483.6404,415.8507,488.863
303.191,212.6508,356.7648,330.935
-252.2003,198.5159,-393.9497,181.1033
-353.2459,262.0635,390.8851,-346.833
94.7506,306.9551,101.1897,-435.0752
223.1978,-465.1387,213.7265,-399.562
-270.222,-494.0881,164.1355,-367.7182
26.5634,383.0762,-310.3185,-202.1908
-173.9905,412.522,-162.6354,-91.7969
122.9803,247.8657,212.2271,438.1445
-366.6488,18.7822,219.6312,-225.0578
347.6746,-78.6715,-167.2326,-364.1027
294.5831,-94.97,230.4698,-404.0336
-294.6027,-164.7076,147.9835,179.727
-49.4113,-489.4557,422.1807,335.4693
-231.5207,475.0426,283.7491,-62.899
29.2301,133.7971,-242.5465,407.0967
-352.533,55.5903,-303.6254,396.7287
-340.3274,-77.8591,-443.4538,335.8539
-211.7626,-288.1885,-491.4291,301.8132
-57.8817,-242.2664,247.8212,-142.4453
395.5207,-367.8414,-72.7361,306.0347
198.1157,53.6614,98.4828,397.094
299.1653,418.4927,105.8479,-49.9646
-212.8022,-313.4169,127.815,335.6484
49.4674,-400.8136,410.0763,408.8966
52.6465,-385.2527,216.4392,320.7148
-376.497,480.0713,-29.0488,67.9385
339.1904,459.1868,-36.5387,461.8767
51.5853,381.6187,-32.8847,84.2518
226.4289,106.1402,-412.4952,-177.4752
372.1843,-461.5672,-273.5256,114.746
58.534,182.7607,174.8827,14.6317
-437.4213,-49.2546,-431.2214,-390.6255
252.217,187.1166,-294.0098,-63.6903
38.2381,-75.0112,219.9091,-155.306
200.6058,175.138,107.699,-401.2676
-127.6292,-491.3921,324.6537,291.0027
-28.6522,283.4147,427.2028,-28.1146
-316.9333,320.8494,-496.0107,-311.2786
184.3459,-397.2354,-389.7761,-5.4641
1.8815,-46.0411,237.0837,-37.5357
-448.8164,-282.0844,-243.6267,470.5903
-210.0286,320.0778,51.6121,-129.1268
-431.5496,-16.3516,304.0414,-9.8373
-203.2022,-6.5313,302.2819,130.0892
-157.3256,-422.1104,-167.2773,221.4863
-379.9868,-231.9167,-440.2355,-196.5783
399.2957,183.9061,-449.2775,487.6975
88.6599,-305.8721,57.8191,493.8182
-488.1377,-331.0835,347.7157,12.7958
-382.2937,-175.5027,185.1133,-462.9745
-36.1244,-7.9216,-19.5965,344.8173
430.9716,-206.4346,-214.7214,-260.729
253.0911,-410.513,150.8688,470.545
391.0019,198.4378,191.6878,-309.002
452.0237,40.4659,-233.1681,-13.0171
-9.7879,-128.4023,112.7119,-446.1661
-300.7482,194.4976,-247.0438,-212.5156
-339.1028,287.268,190.9863,499.6165
-269.4683,-79.3724,126.387,1.8061
-316.9516,-87.9456,-449.8187,444.2558
-377.3091,-381.0208,324.5335,-50.588
370.6256,297.9338,408.4509,497.5371
-291.3739,-59.0067,193.0746,443.8068
-470.5035,-92.4521,-69.4741,315.6372
17.9595,318.5416,374.66,158.1365
141.402,-333.1671,-384.2139,66.5468
96.807,415.8437,-342.3107,47.9531
-342.5816,-232.7871,-83.7082,-207.968
-493.5643,-324.1676,-427.5215,88.041
-71.7335,315.1149,-11.5295,214.6476
-63.5201,-202.4322,-71.3173,406.1435
-417.2873,78.8947,406.2576,-272.808
437.6709,-328.6637,69.4581,-201.2895
256.9835,3.7367,-194.6044,-95.4307
-190.2857,153.2058,79.7671,156.2187
59.819,-270.8006,226.3518,-476.5052
122.6981,-285.796,286.5862,490.4475
-475.1228,-364.8643,-497.0198,-476.5765
388.7469,398.2546,-46.6831,-478.8062
-230.3217,-419.2101,461.7491,-10.2339
236.4703,359.0337,-66.5859,235.9282
-124.9686,-220.3446,153.4182,414.0189
55.8294,338.3617,-117.8223,-439.21
-383.6799,275.8769,-199.308,3.3242
-143.6164,-375.0648,333.247,-45.9355
398.962,-371.4711,-59.1847,390.6694
-353.1237,5.784,-421.2008,-432.0568
-102.6177,405.5518,419.9782,-318.3325
-419.2609,394.9319,-407.1594,241.883
-58.765,-282.5469,-20.9477,-286.2214
-253.9579,-123.1778,-251.1587,53.7765
-366.2247,388.9284,-21.4493,91.3169
244.473,-156.3377,249.7938,328.1766
-262.2483,-414.8776,-233.997,-87.8722
-119.7176,-203.7616,-42.894,-418.6716
-161.7305,-130.4543,90.671,135.9696
-23.9381,-157.421,-319.4918,-47.1885
136.7086,210.8463,352.8784,-385.1885
-82.4871,404.5617,128.381,99.6406
490.6501,136.4905,-432.8355,-386.0051
112.0622,285.7687,-286.3018,347.9437
3.7932,-294.7296,394.0244,-452.1655
283.4107,-74.5665,-175.3558,-107.1443
49.8822,-86.9849,-88.3604,44.6362
-34.78,-82.1598,201.0566,-364.2513
185.8578,-83.8999,-178.0807,178.2744
-33.2056,-408.645,442.2044,223.8775
-341.4067,-273.5395,-367.8721,-55.4317
-437.7782,98.5178,-456.1406,-43.6765
404.6304,-90.1168,352.8822,-2.2114
15.8216,427.3599,-429.1386,249.3322
-175.5424,232.2366,357.3441,-187.2351
-306.7356,-148.9835,-297.6447,293.6171
-397.3856,-407.4457,196.1213,-23.182
498.0733,-87.6758,385.0926,-39.3661
404.6847,65.0374,5.4285,360.2234
434.9449,-404.8715,332.8386,-18.5691
-337.8842,-194.2208,-359.9855,-242.0595
-300.7121,237.7684,131.7742,155.6675
-429.1574,-231.6213,172.8526,267.452
-40.7304,426.2182,243.4373,-358.2741
130.7855,-326.83,411.476,406.8607
-351.1958,41.9273,-52.595,-255.0612
310.3029,-390.0434,-47.1786,-466.7725
266.6804,469.8602,-280.5318,152.4781
94.431,114.9195,-227.1501,-115.0355
36.0275,-479.4734,-463.3919,254.155
51.2194,304.1975,-452.6845,370.4469
492.6132,320.972,259.1496,339.2866
76.944,165.501,252.9069,109.2701
490.0682,-417.4419,153.4552,-491.7067
-283.4217,303.7861,27.0725,241.6606
-394.3651,469.9491,112.8503,-213.0163
139.6307,-417.3111,216.2642,-464.5648
-197.1655,-79.5175,-61.2921,-322.4281
295.4021,289.576,94.6957,38.5456
-486.3307,-315.9421,-103.194,348.9921
-327.0756,96.8101,22.735,-43.2282
-383.5895,329.6867,55.7031,-374.5388
-372.7712,286.2972,-124.2738,-337.9804
-3.5684,421.3457,-296.9249,-147.5668
431.4946,313.0296,194.9779,112.944
-486.6331,-489.5645,483.5439,-63.7853
-48.1925,-100.803,25.9585,-427.9587
-248.678,346.7502,174.4513,483.7905
43.3803,-167.8549,-67.7075,-66.5094
-346.7832,249.5319,421.8188,-84.2521
-316.7722,-362.4923,61.9938,-164.2603
97.3201,-71.8636,264.4114,-443.5244
447.3293,493.4921,452.1765,239.0155
-73.8473,-484.7439,234.9065,-331.0074
