24.6014,276.6804,307.779
-3.3832,-342.1604,-217.6854
189.1258,-57.8106,-349.8044
427.0785,103.6328,-273.9055
-228.0222,-65.385,227.9402
96.4869,65.6284,-395.9954
11.1147,-114.6123,163.3044
-40.6694,-203.7793,398.2428
-494.895,257.7003,367.6408
-104.2924,-380.3912,112.3565
36.5511,108.5752,-167.8804
2.1239,477.182,-20.3269
-337.7319,-231.5228,-92.7225
-387.5019,480.213,186.2433
355.3913,53.2419,-20.0748
-258.1568,-171.1112,-358.9562
-409.6283,-302.6106,-302.1244
-35.0145,140.2685,-248.3898
-374.4965,109.8985,-185.9511
304.027,391.0086,411.0602
2.2905,-255.3825,-69.1859
-123.3543,-315.3647,-458.0027
251.0275,169.1748,-305.5501
-407.5068,-190.0534,-163.9901
-231.0601,381.6082,-326.9821
249.6668,137.9108,374.6491
-129.0964,65.8734,-456.5681
119.6331,247.0857,-489.4924
95.1435,-220.3113,-401.6293
-252.6439,-134.1101,-253.2082
-11.3619,-227.5997,-362.604
-207.1054,-436.4916,-304.3142
369.4966,33.7725,230.2192
449.6429,150.3985,-360.0543
-46.7424,-107.109,-307.0835
193.7709,-497.7106,466.6497
421.5292,211.3576,-308.7809
-269.2728,-202.2507,-467.0896
161.1329,231.2472,-165.1984
-467.9967,-90.2801,-90.5724
190.4308,116.0631,5.0532
198.2409,-154.9494,40.5436
-479.9441,372.0815,326.2199
-328.9838,9.8166,-78.4294
58.7395,-176.8683,-78.6642
47.8479,81.7774,17.9033
76.5882,-7.7121,316.2787
282.2134,-368.2539,-199.9803
-103.4207,-73.8965,388.0593
-127.763,46.2621,-206.7743
-227.7507,455.3264,-390.6682
384.5526,-356.2369,-385.283
118.3611,-154.9146,-351.549
10.4055,-410.402,41.3722
293.3546,223.8149,470.1986
163.8442,-296.9447,-7.0428
359.8826,-235.3651,425.1602
-151.473,-404.15,207.865
179.0494,-341.3816,311.8898
-337.7779,-52.16,310.7397
-193.341,-143.6567,490.0925
-193.0563,266.7848,-398.7867
-180.2495,238.2238,-444.0078
-363.0822,-242.6493,88.9365
-366.7057,20.8984,294.7374
-363.0774,295.9617,-230.6104
-64.0918,-134.7334,-470.8012
125.7076,141.5511,-13.0392
-76.503,126.1345,-167.9413
494.7164,-77.7152,181.1367
157.4041,380.2672,-174.0083
55.8633,455.1276,365.4567
290.4233,282.9722,-398.6555
-359.0272,-104.7394,327.2045
289.3221,283.6149,338.5231
-454.1422,-86.8197,207.0376
160.0675,-331.5795,142.0726
69.9718,-183.7608,-436.517
12.2493,292.5913,-288.5295
-86.0768,-52.3644,295.8124
-230.1688,-62.8932,98.8781
463.764,-297.7094,57.4706
211.4912,128.2116,275.4345
-56.3237,312.2825,-379.8412
-179.2722,301.9218,475.3876
-158.9733,-242.9191,-273.0851
459.951,-69.22,496.1229
32.0734,154.0505,-488.5262
273.6522,99.9225,-334.7388
452.0714,344.3096,-427.4069
375.1694,-20.6439,404.0813
410.4314,186.2033,482.8024
-8.4146,-184.2134,300.9072
217.655,-250.7102,363.1238
450.3159,460.1883,419.2711
-300.44,-187.1764,492.6521
-190.5212,187.932,-99.4799
424.8839,-114.966,-421.3687
173.586,225.3183,-15.7108
-101.6339,121.7455,-202.0119
-339.1964,-32.6115,-427.1165
-16.923,262.8933,-174.4596
-281.5107,468.2918,-216.1325
-409.0012,-252.255,284.0008
-115.8404,305.6351,-43.0991
-476.5944,-470.7192,-364.4574
255.7995,372.2176,-470.0375
-207.0417,344.8172,346.1866
258.8875,137.7626,218.2692
357.6114,-276.8706,-200.766
-81.0622,312.6373,480.9105
443.443,212.8813,231.9057
-481.9886,-413.2004,-404.9692
-317.9556,404.958,-84.1649
188.3799,-353.3948,444.0955
-382.2185,-17.1069,178.7572
484.4633,191.0893,296.8213
252.1547,-222.4553,-324.054
-114.5071,-170.4399,445.6723
-105.8952,460.7793,27.1088
44.4814,154.7563,-113.8429
-418.868,-159.1181,300.7192
17.7857,-242.7279,59.0031
-464.793,126.5702,-96.1507
-119.3186,136.6745,33.9322
490.3795,-415.3873,373.0744
-181.0267,-366.5847,92.4228
160.2368,-41.6332,42.4352
-130.7248,473.3268,276.1351
-299.996,463.2087,-329.9009
366.9832,-161.0383,80.531
284.9479,469.3852,-355.1038
6.8585,-364.7386,195.1246
-297.4352,255.4929,413.3911
411.1164,-237.0539,158.5949
220.9069,332.9597,-198.3053
369.9274,5.4145,-137.3201
380.6297,210.4412,-443.8193
-19.9017,92.1422,280.4097
-396.6721,-24.2419,300.715
488.0176,-384.9796,205.6627
-474.2893,234.0294,-83.2577
-94.5189,-330.4065,52.3499
-205.6925,403.5189,-323.2561
52.4161,-276.2497,282.401
-329.6473,220.4855,-289.1088
86.8807,-5.1468,87.1315
-217.3272,330.4795,-228.3555
-428.1526,-81.6841,179.6171
360.9687,-196.8304,325.8939
-496.3249,211.9488,433.545
-266.9931,4.4031,-282.3414
-456.3019,350.8942,-242.4056
-378.8391,329.2609,192.3071
-416.0353,372.3287,471.4044
-100.1835,-289.8449,42.9791
-164.3212,230.9537,-277.387
382.5244,382.1757,360.5471
-169.9291,-277.6636,172.0125
-168.3815,155.2696,446.2862
-261.5726,-458.6889,-432.8942
-355.5003,-186.0297,162.6572
429.2159,63.2053,-194.3157
216.242,201.733,-82.0813
-300.1484,77.6687,-12.9363
256.8871,-498.4092,-402.3085
-345.9419,-236.338,-298.096
-475.8126,-60.1446,174.9761
-317.5777,452.0423,19.026
344.6288,-167.8004,-253.1444
210.624,-427.2346,208.1201
210.6693,88.7195,34.9052
-362.9912,326.7251,-40.2604
-466.8156,391.277,18.8161
-253.2009,-74.1415,430.0851
-105.9385,182.6131,-13.7931
-227.0628,-223.0009,496.1473
459.75,116.7707,331.0778
-357.8992,231.0204,227.3868
184.4788,391.0811,-302.8232
-247.589,-443.8526,101.8323
-316.2272,233.2116,-130.4291
-402.2767,-197.7239,-399.2997
220.236,-488.0506,370.4136
324.9209,-155.2435,232.268
-415.4604,331.3396,40.1786
-34.8987,451.0293,-285.5881
-243.2089,225.4261,284.8654
-391.9485,115.9791,-394.9853
-386.8545,204.5596,-44.7986
3.3585,-345.8565,-160.6443
133.6334,204.5054,-459.232
-454.2694,-19.0558,-38.6552
84.2991,-141.5571,73.8228
-412.2424,-230.2154,-327.2962
381.8072,106.9723,83.5262
-459.7023,-334.4806,-289.1407
71.7104,-296.998,54.4151
-219.3027,122.5766,418.2199
-353.9568,211.927,-272.1281
251.8692,118.4176,486.9984
-420.5062,75.4874,306.9865
450.2871,-142.5435,-477.1865
454.0823,61.2153,-482.4405
-405.687,-498.4569,-422.853
174.9856,-231.7619,368.6764
379.2274,-77.907,407.5724
36.5731,-51.9987,464.5667
464.6427,487.2856,-404.6024
-337.8807,474.3946,94.7832
-240.862,135.4287,237.6783
-250.95,-320.7685,23.1003
22.3122,-346.4667,66.9475
374.104,150.2211,285.4837
-468.0227,-81.1306,273.3476
-210.5893,449.246,92.386
-185.802,98.4367,187.1064
-258.719,429.9332,-316.6462
-22.6901,197.8705,-20.9793
284.7255,-135.3079,168.573
453.7595,-231.1777,182.7759
-199.4647,-237.2549,390.9982
222.1031,-356.9573,-7.0719
298.5097,220.3214,-428.8836
-416.5412,482.3569,-363.3233
-453.6811,76.1479,-387.7717
15.5591,383.2843,-418.7222
153.6528,-78.652,-139.5839
-463.7809,488.3386,-226.4847
309.8795,150.5766,337.2127
-83.3589,260.6079,367.5265
-497.6175,-229.6046,-476.6888
112.1975,396.6405,495.5211
204.3327,-435.4481,395.9496
-409.3693,-5.0246,-451.6716
-485.6859,-46.8746,280.772
-186.563,-201.0308,297.9304
-401.4249,255.4236,423.2135
142.7515,440.1477,-27.0057
208.5392,168.8905,18.364
363.4087,104.757,-357.5565
319.5051,396.1988,379.5633
12.6928,258.0765,-389.3788
-315.6095,192.3623,373.915
97.0788,241.7176,-191.7544
-103.3484,-489.378,251.7703
-462.0686,-261.9351,-193.4302
53.4241,-465.845,-158.946
-10.2797,451.4133,403.647
-360.246,166.4877,251.7413
274.199,-200.5019,-485.8443
-32.9838,-390.9821,-199.5142
-261.7908,-213.0962,-76.1895
-486.5705,-257.6736,20.3661
395.4191,313.5671,-275.6092
13.1181,298.549,424.9026
-87.2438,-468.4349,154.1902
71.2224,272.174,256.178
204.9431,-97.4836,-368.1914
182.4781,422.297,-301.2847
-431.786,-16.6514,98.9384
-199.7503,219.491,-370.497
144.8831,-181.1555,-54.891
-430.3938,490.7825,192.4138
-478.6745,-455.8559,488.4532
-336.8867,-113.4546,302.8159
-171.7616,-222.8374,334.6154
-171.739,-359.941,-107.8303
490.651,-133.0179,-113.2633
489.9912,-355.759,373.5445
53.264,211.9672,-449.9414
303.9861,-489.7726,-492.4372
-87.5986,-260.7131,416.3691
-37.4221,113.4151,-89.2667
-1.0377,265.6152,58.5171
-220.7072,56.6992,-211.5871
-434.7525,-65.3712,316.9028
-60.313,-435.801,183.3874
-157.3053,-23.7759,-105.0008
62.9665,-164.9101,-437.5267
-19.6212,-205.1609,-350.6276
-291.645,183.0403,423.0283
436.9243,-328.5851,299.5161
-71.9193,-18.4648,90.1254
88.329,100.6811,316.8554
192.6395,-103.4606,-407.9439
-453.7017,423.1742,400.1902
408.2811,154.5877,330.3603
-0.2695,495.3677,-327.5069
-274.6744,-83.8338,84.2173
-301.643,-104.4888,221.8064
-12.3417,136.6939,-75.253
437.5845,-85.4038,-29.3259
-261.0707,486.194,-498.7249
-94.6489,-439.9334,-301.3754
-213.7566,-407.0738,-315.7675
444.2422,-73.2171,11.2252
136.6398,432.7732,-260.965
-261.1562,420.9807,466.7451
-470.8509,-13.844,-291.0999
-252.8437,-202.6845,489.9601
423.1158,418.6696,-33.0505
-159.8475,-36.8448,180.4807
60.2757,-184.1034,394.7431
-422.6109,362.0826,472.7668
133.3668,361.3228,353.7662
-55.3357,73.2443,-449.2913
-455.0644,-327.881,114.1292
181.9073,-483.1938,296.3255
283.7845,-38.0795,-112.6195
-165.8081,-50.2649,413.7583
-249.3394,489.6773,25.7175
-224.1482,3.8878,-280.6222
294.8917,215.4534,67.5106
109.2908,134.0967,14.6013
-249.5132,437.6785,-460.1904
147.1952,-449.5526,5.2502
-204.0401,-167.2797,-404.3313
289.4443,-160.1289,-239.306
-450.2248,-164.8938,11.9178
60.926,288.3021,-207.7609
499.401,-354.5898,-466.1628
22.5949,-387.762,-120.3852
-90.2057,304.4227,146.0163
-367.4284,-77.6745,-366.2849
-10.7797,-278.4146,441.4265
-295.4722,499.3285,38.146
382.232,-88.0789,-55.3314
-274.037,291.7546,-91.4178
103.9575,491.8089,-81.5695
66.9508,176.4778,282.7122
-85.9172,-41.9402,-170.4991
31.6919,74.3467,-75.3856
-424.8798,320.7267,159.5969
241.2367,-431.1544,-393.5501
448.0517,362.7847,-386.5183
-383.5683,54.2753,498.3221
115.1329,266.5097,-11.4275
-367.4351,201.1793,162.1519
-436.266,295.495,-29.0716
-340.8008,234.4003,-405.9757
138.1783,-7.1462,391.5729
107.3693,403.2658,178.8413
244.0946,497.868,-23.9745
404.859,203.4048,200.4173
350.0283,65.4629,-492.8742
-255.8658,270.6789,-314.4867
-48.1357,-223.2429,-71.8015
326.0207,-58.366,-124.0147
-271.3021,-261.1152,470.3859
38.6723,406.3318,122.5979
347.7064,20.5778,334.028
-447.2484,113.2739,-40.8913
175.1955,-275.657,-78.7614
250.9917,-165.4543,315.9712
-114.0026,-59.1204,431.0133
350.2282,196.579,3.1673
-81.0739,-319.015,289.7449
481.0746,-188.0243,47.0019
157.3965,70.712,398.2261
280.6104,-325.7385,-172.5199
-98.6671,-11.5953,-432.909
-0.2157,420.733,64.1004
22.76,-441.2508,237.5794
145.3898,-355.5362,-397.5321
-471.0916,-235.5731,-438.2146
-13.1199,-91.7984,-495.4721
-325.7085,80.2104,-376.4827
-54.3845,-243.7879,429.2495
-463.0456,81.3826,23.3944
496.0272,233.0425,-321.4249
338.052,-141.6815,252.8055
-457.9516,189.3861,91.4074
46.501,51.4986,-344.2357
-44.169,-343.9255,-158.9375
-261.7384,235.2186,394.9148
-437.2958,93.6353,139.932
273.4441,143.6853,-124.0517
-355.0198,226.5883,144.9035
-449.8114,42.1179,314.5428
496.4178,81.1526,284.5703
444.3604,-203.4752,45.4443
-383.8115,-30.8288,-171.7013
-199.9464,-323.1053,114.553
256.2944,-323.1624,380.1411
312.7528,494.3399,-129.555
267.7695,339.082,157.7551
-443.7386,-467.4512,354.8014
-456.0087,371.4097,-365.9407
283.9519,-360.6369,99.9835
14.9144,-323.4489,477.1749
62.2493,84.8432,385.7297
95.0462,329.6066,-61.8329
344.8369,-48.8489,432.8282
132.7309,-314.0938,467.9462
29.863,259.6963,296.6724
-288.2382,-326.696,-282.0069
-63.1014,-224.7728,-235.5608
-408.345,156.8584,68.0466
468.7029,494.8419,340.8549
267.1215,221.4139,74.3417
278.0933,-419.733,498.9916
-330.1133,113.3695,178.1246
-373.3422,-354.0858,286.4692
6.3227,-10.706,-388.5868
375.737,-245.3638,-66.3752
445.2323,441.4022,62.0411
-334.72,116.535,-120.3928
218.5727,-255.9751,193.5011
-479.2759,393.0791,48.9533
150.8922,-328.092,388.6776
-290.9576,135.8535,-322.4594
-196.3328,-16.344,320.6042
424.5366,-161.7003,345.2381
-386.3556,415.2086,-361.032
-214.984,229.0334,406.5651
-453.8615,408.8335,457.6388
285.8437,-412.8037,-205.352
-101.8765,-468.7198,-296.4289
-73.724,309.8549,127.229
293.902,-298.5452,-465.1144
-218.1887,-254.4312,333.6006
137.0379,-472.083,286.3208
-223.8824,289.9426,55.2344
119.3291,6.8393,-176.972
34.4126,-183.0939,234.5404
374.4461,85.0263,161.3983
376.5158,-203.656,168.8673
-388.1164,-105.6477,-200.384
-387.2238,235.2479,56.7703
-254.4827,493.7579,404.1959
464.324,-30.4632,287.269
-5.1879,405.6395,-387.5261
-174.1381,-270.8419,253.5201
-54.2054,-43.4949,9.8162
304.3502,-468.7989,488.628
-47.9037,106.563,-446.7515
-485.6504,441.9421,-313.2505
-384.7708,173.3092,43.5611
79.1015,498.1277,423.5358
-104.8699,-402.0757,-194.8513
-277.7099,102.9927,-125.5891
-446.8939,-210.7569,284.4043
220.1053,286.7463,473.3684
106.4943,335.1094,-483.655
-240.289,60.0518,-325.4511
-238.5431,-261.1837,455.5515
480.3582,-375.0272,271.6561
-61.4341,-297.0213,-123.7274
-183.05,106.9684,208.9999
417.8297,143.1017,228.0292
493.4652,-356.8283,487.7602
376.9087,-278.8011,-300.7457
