-385.5061,-340.9143
-181.3802,-169.0841
-242.9831,-497.4415
172.905,72.9188
475.1662,-9.4011
394.2246,-358.9729
470.8211,171.0671
-443.6415,-198.8583
-365.9286,312.3188
-80.2818,398.7752
122.0213,-454.1195
380.1226,283.9605
-58.0202,-404.1353
195.785,-94.8273
-280.4158,-356.0986
146.0398,-208.1081
-255.6427,-426.9613
360.475,61.4541
-105.5706,43.6516
127.0067,-20.4041
448.0433,-272.5606
143.8028,498.5203
-311.2386,232.2997
-309.7393,-215.2865
-395.1826,8.7074
-326.5383,-350.4735
53.6534,37.0307
-65.7635,-212.4166
-140.5848,-226.8419
448.9628,131.7602
335.422,-324.4105
-453.214,-129.2834
-100.6214,-389.9172
190.6785,-391.842
-265.8376,-364.8257
-302.9253,-361.1743
-310.3679,65.0389
153.4596,200.2274
-447.1221,-484.366
365.2309,-191.7491
-298.6923,-158.4285
-267.0694,87.4448
-370.1081,49.9819
-473.3711,14.9132
-378.6678,236.7266
135.8817,-61.4669
-343.3024,104.6616
-488.9925,-208.1626
346.3537,-67.5726
-128.5724,-36.9037
-498.7644,71.1985
224.8411,478.1673
367.5125,244.031
439.2513,-162.0441
-311.817,308.3004
-458.4329,471.7526
-477.4348,134.8837
-377.7551,-298.2314
-412.3086,-371.8088
303.9063,362.7633
427.5505,-40.6297
456.4621,458.9122
-291.6795,62.5564
-386.9651,267.5917
330.2623,87.6252
473.6324,302.9017
282.299,489.366
-359.1951,-154.3119
-152.8809,-71.643
-484.0352,127.8895
-359.6676,263.7391
-388.0408,-187.3168
-277.9024,-52.0855
-173.2096,120.1152
-221.3252,-102.2309
-279.1157,-115.6772
96.3397,444.0938
-391.3418,-462.2424
152.1008,-131.5459
-233.731,-48.9657
472.0603,-406.9385
-184.3923,304.6014
485.8693,446.7431
-124.3154,-384.0466
-250.2308,-351.4591
-38.1011,-11.1756
-143.7722,-413.0937
282.7127,-178.9715
103.6368,-499.2966
-249.9197,-229.1022
-127.5931,-117.0727
-449.9139,-63.7225
391.1158,-198.5604
324.0233,-299.8501
63.3405,-360.1089
100.8934,-450.801
-75.8826,236.7786
-94.6588,402.4088
228.0974,-0.383
-407.2637,60.9722
-407.0566,-65.657
-292.3852,-20.5671
-358.5594,45.3768
422.5529,-262.0969
17.9291,110.7319
-298.6673,-32.0403
-324.0249,-31.2301
455.32,-245.6534
-26.5664,181.5937
-371.416,-364.4625
472.4723,-280.0157
8.1528,-322.9044
-156.8865,98.5673
467.7432,-229.5681
357.6638,74.2051
472.0675,2.1008
395.0766,126.8301
-382.1851,-23.2321
67.6704,9.1246
-495.2509,195.2094
90.0685,-414.8228
-486.0256,-165.8987
169.7665,-204.8609
-430.3276,-139.2989
-148.4382,5.2381
418.6833,-401.7416
-424.0923,-379.0454
-255.1516,-383.6238
310.4075,430.9886
467.9875,-272.7508
166.7393,-185.1494
89.3059,249.8284
50.7235,-339.2314
-145.7955,-80.8945
-268.0499,-131.2778
213.8312,136.4003
-216.7561,-102.7998
130.1976,-317.9361
-470.6148,487.2523
452.2057,145.0445
-439.5331,4.8038
-164.5565,188.6268
56.1959,-34.0393
-105.6602,-176.4226
-17.8418,-99.84
220.8738,-115.3171
90.5933,-418.2559
207.847,-381.4377
-477.6261,-338.3082
69.5726,-309.7075
-233.0317,78.2029
-317.2861,-401.6414
-117.9139,183.1966
-428.2329,-305.5392
-183.2114,402.0453
196.0336,114.7696
-355.8608,431.6913
-158.4172,324.9639
-460.7665,-318.4576
307.1591,208.6406
139.7554,-27.9156
221.5104,368.322
-34.7501,415.2227
143.6134,222.0271
483.8584,-173.0416
40.5086,-391.5024
231.7664,333.8535
-86.2387,186.3557
147.6639,100.9788
-372.8949,-382.6924
-196.6269,-220.9053
208.6678,-357.5651
-305.3901,327.6962
-91.7113,217.9932
278.3532,6.1881
339.7701,-125.2706
95.6645,472.8148
-376.1713,-335.0162
362.2644,392.5585
-97.2851,-182.1364
193.29,-350.6705
364.5389,215.655
69.4331,59.956
34.1818,459.4208
-477.8588,292.1895
378.5176,-298.1147
136.6927,272.5437
-204.1191,342.7482
-217.2284,318.7429
1.8261,-413.9674
-154.1776,434.7051
-345.6556,-209.5674
493.9061,-453.6053
-115.6803,176.4299
42.9766,3.5693
274.1651,498.1368
440.9963,-28.0564
21.2788,16.9139
-59.2295,162.4749
84.9623,-176.061
-316.1921,-70.9569
-20.1221,355.6672
-321.3091,437.819
-183.214,175.5823
-54.8473,-312.3634
-283.8894,-257.3032
18.223,-457.6849
494.3373,-244.0212
28.3457,-206.9861
-357.2288,472.189
-99.4158,102.1017
0.5907,488.6613
-465.9594,378.6931
-43.1503,-171.1779
382.0001,-72.3582
386.8377,313.5983
-459.1154,-198.253
-231.0804,-68.4292
453.1994,-302.9922
-254.9476,137.1753
343.1554,423.2241
156.4402,-161.2663
-291.4202,-424.1695
490.7485,-434.7129
377.8029,-233.9518
-386.2374,-4.5231
420.1773,336.2342
487.8793,-430.3324
202.5064,291.8115
60.1496,367.205
368.9415,11.7604
-437.613,-334.9407
59.8158,-169.2749
181.4284,-153.8597
420.2,-479.4702
228.6385,-341.3169
151.5193,486.5746
329.2566,-54.8304
89.992,-11.2859
-271.974,405.229
-225.8505,-160.6445
-364.7985,97.4746
-347.8093,-415.2274
-252.6287,176.2685
-250.538,49.5127
-140.6878,138.6783
-266.5713,12.9226
-385.8235,-369.6778
146.3125,-55.7801
-425.9423,-252.3085
-289.9396,-118.5308
-359.6472,-330.3994
13.7558,323.109
498.4765,-182.6792
-87.9288,-211.2745
-468.7598,121.3367
-271.5646,49.4394
41.0423,146.2148
-309.5886,-276.032
90.0729,202.7511
-259.1,146.6573
-264.4568,78.7273
51.3183,197.3395
-25.5968,259.4366
-118.9301,-457.2734
-8.8063,174.8403
205.2556,-324.5227
-371.1788,150.0908
213.783,-462.7852
81.0455,243.9108
-142.5198,298.6023
-448.1433,36.3662
363.1419,315.198
44.8164,-45.544
-226.5101,-203.6721
-332.993,407.1699
269.1486,90.0632
359.4983,-262.4944
169.4381,288.69
-473.5993,192.5971
180.1874,57.0009
-429.0829,31.9817
407.2706,-370.4788
269.5443,-362.4569
-465.7222,-6.9492
403.2007,409.2365
488.5432,281.5483
-253.209,-172.0694
-27.1676,304.1154
80.5227,354.1503
-452.4186,247.2023
-385.8166,-158.7848
395.5609,165.6856
-426.1635,-177.1899
403.2337,-123.0348
-356.8942,49.1353
-196.1183,1.6436
434.3155,-72.9831
-116.5409,321.7589
135.8841,311.7391
-361.863,192.0978
75.9618,119.8905
261.5465,-101.2923
-372.4544,-26.5682
371.4895,-365.1384
-165.0819,-394.5063
200.1563,-391.9826
-100.4771,133.5236
-367.5256,-284.2827
374.7482,221.4645
496.2635,-381.0059
-113.9829,-287.5677
121.5737,-353.9589
406.0844,-268.6088
-176.3344,136.8267
384.7746,-321.9266
-398.7352,296.7822
333.5041,162.2807
283.5821,-336.9943
-441.0879,50.4152
-442.0416,-363.9057
-170.8158,128.0094
-332.8341,-146.0567
-424.8207,-308.3487
-451.7902,-213.3516
-163.3414,142.1067
385.7324,-463.0967
475.1925,-122.4801
-480.4331,-274.7049
118.7836,33.261
-18.5006,-275.6428
-187.5285,363.3659
6.7264,372.9387
312.6333,-290.5293
415.0444,-100.6824
222.2475,379.6355
212.8257,-255.8542
-343.9936,-180.8429
-6.0578,99.3196
-285.3128,-15.6706
428.712,-499.3837
38.5309,444.4863
391.6436,315.7537
-111.4713,493.7331
-50.235,231.2065
33.2269,-135.5779
-135.0603,183.1146
-397.0679,-481.972
-86.6297,-332.1966
-315.5839,356.3762
449.6243,-272.6883
391.3441,-336.6771
-282.9191,-445.2129
23.6753,64.7086
-25.6045,78.6129
221.9209,-315.4491
-181.8391,-24.1615
444.0869,44.319
6.1949,282.6704
-347.0493,-182.5686
-391.776,-384.7796
114.1846,185.0496
31.6673,-275.3344
78.178,-82.4198
-490.7681,-12.1821
-271.9605,-257.0439
-196.6734,-150.73
359.4033,-93.9872
-311.3949,-313.7664
-271.4067,-253.0284
-230.03,485.7531
395.5046,-385.8591
-338.881,-202.162
6.5941,-265.7857
-425.0749,-35.1392
82.6276,-197.4895
-444.187,442.134
71.8521,80.9496
148.2252,-25.3388
-257.1561,352.5777
-237.7763,-482.4283
33.3622,288.5989
-30.5942,-464.1679
-334.2478,-328.5208
-449.9579,343.8906
477.2285,-433.3969
454.7179,-10.0275
50.823,417.9176
-432.0281,-103.9519
315.121,83.5956
221.8953,381.2046
81.9293,-2.7072
412.0031,407.6226
-80.8744,49.5822
-52.9792,209.1439
370.5087,-279.6009
-88.5354,280.8148
-408.7378,135.8099
-51.5551,42.1863
467.5585,-69.5794
-107.9478,221.9985
28.2309,421.0142
-308.1824,-482.1279
-16.5941,-129.2097
71.9816,76.9904
104.617,212.1799
319.0931,-268.9397
319.2309,208.821
-225.8646,66.5067
-269.22,-411.0457
229.3792,-466.0136
-474.5486,-22.8272
386.0035,-96.1061
331.7042,-372.2633
217.0341,286.0036
-138.958,-253.3449
-192.3816,427.185
128.8861,203.4715
-11.791,354.0139
475.9968,141.7377
469.9188,-356.4777
276.0982,-81.0909
-267.6313,-293.7348
-292.2172,-9.5432
-110.6841,365.9114
-330.8435,-23.5019
-49.018,156.1157
-350.6475,266.3284
-237.8868,125.7698
-258.0697,3.7244
-126.4306,-416.3682
191.4623,-49.0315
-318.6858,-216.2243
-121.404,7.7097
-51.676,55.6115
323.8305,-493.1707
-194.8465,-117.5953
-314.7599,13.8806
200.1856,-131.1373
-34.3257,438.5735
-192.3609,385.2558
-238.5934,-134.2942
-87.9728,-148.0032
299.1042,-265.3065
-436.9236,-197.3863
-34.1652,-37.617
224.2321,-337.5477
279.2713,-196.3885
174.3013,416.5675
-295.1348,-55.5481
-86.8757,77.0485
155.6132,-81.7962
132.7222,491.162
-209.168,-102.6694
-321.9102,299.1924
-111.7299,245.5373
-165.6805,-421.2313
428.5776,-100.1357
-86.853,-189.0195
-290.0904,-234.9765
-209.4456,415.2844
370.7553,217.5336
-51.4021,152.1474
404.5688,-157.1811
488.2134,493.2521
71.5356,-286.6838
380.3481,-457.8762
364.5234,-221.992
152.1347,14.6208
459.6868,-13.5901
-278.8694,-398.1949
-279.3553,-174.4304
302.4363,-40.5271
483.6935,242.3626
-330.2403,-122.3882
-274.5455,236.5136
309.8692,-443.0825
-235.8013,16.6758
-181.4429,-150.0102
-253.352,-467.6375
324.2468,-417.2818
-304.9984,133.3873
-210.4759,-379.5778
184.5248,-328.7959
-466.0303,-421.8897
201.1995,-16.6437
50.0443,-284.4373
15.0011,58.1143
-173.5586,295.5328
382.6921,-149.5373
-271.3823,-105.5027
-307.9623,-457.9116
-373.1699,467.8943
-39.8411,5.0763
228.0165,296.37
350.2612,-142.564
172.7688,-171.9645
175.2238,-411.9468
-47.5034,262.4063
27.4494,-484.7755
-311.4268,201.0881
310.5017,155.0777
-67.2806,116.8215
248.1258,-460.8395
223.8944,-205.4876
-10.8054,8.0591
-351.199,-314.8658
154.5854,398.0823
121.6937,-30.5822
429.9526,483.5218
59.075,293.8099
-326.9691,-479.1517
266.0716,-196.5527
337.8746,-53.9762
-406.9759,209.1131
68.1937,472.1935
275.8844,394.0133
-356.8729,486.3063
255.2881,318.2341
-46.1869,406.0751
-58.4269,500.5905
138.7382,-467.415
209.848,-225.3705
98.5332,-113.9695
109.0195,153.8782
84.8537,183.179
-445.2256,295.0321
487.1616,-439.1443
157.4733,-88.5615
-150.8506,331.577
416.5203,-294.0521
269.747,-403.8276
-360.5297,266.843
173.7254,-350.7786
405.9872,-77.8318
481.9778,141.9821
485.1554,309.2044
-31.5347,-341.2012
-143.3367,-337.4506
110.9071,219.1309
-116.2837,312.3635
-392.8746,-134.6305
75.4635,-453.7284
45.3096,-53.4196
-401.9547,35.6405
-285.6616,392.8433
31.3087,-434.9115
-82.7671,-456.2773
-145.9365,488.4359
38.9248,377.1274
-216.3648,453.923
-361.9096,220.6171
-423.7158,-453.6802
-285.7437,-36.156
-264.1674,-312.2661
231.5832,-465.7146
-90.8648,344.3079
-170.0314,-303.1891
-446.6123,-282.7737
-169.2644,457.4766
-163.5123,338.7611
-398.4156,-499.2199
176.2478,161.4995
-13.1064,411.1419
-479.971,-90.25
299.0956,-449.172
-190.3018,-434.0398
181.0892,227.6508
56.9006,-103.5043
-331.9465,312.3919
290.4119,-123.5655
275.5586,-426.008
176.9356,241.0748
183.7798,-162.429
111.0342,149.438
330.5979,-140.3532
-418.3401,-354.1512
-256.4204,-40.6524
410.872,312.4853
41.7533,182.8339
91.3831,420.1868
-158.2262,-484.6514
-283.0528,-464.3256
263.8118,-119.4009
110.092,71.1318
-248.3876,41.3963
353.7074,78.187
468.1834,324.3227
244.4026,469.5959
261.4651,470.2651
192.8826,401.582
-49.536,-269.4187
145.4274,355.12
200.2909,-262.3555
-88.4064,-156.4217
316.3057,-422.7916
11.9471,-104.2291
441.0835,81.4403
-32.3255,415.3666
-189.7936,-142.4309
71.9501,398.828
-41.9677,68.3657
311.4269,209.6546
314.2504,-39.1433
-142.644,-390.4451
440.165,39.3423
104.2803,448.7013
-492.0511,127.5709
-489.4369,-135.7492
-424.6181,-66.0725
-292.2148,378.5288
467.8616,-472.5357
267.5435,-336.4087
215.6474,-2.3752
315.1017,184.1424
277.9253,255.485
73.1547,-119.6262
301.8124,319.2093
11.7754,279.9471
-218.3414,4.3143
-418.1228,-238.4674
453.0667,28.8429
163.3452,-213.0784
117.1237,-45.7808
2.1524,-34.6264
291.6894,273.7331
-1.2791,-179.0829
194.587,-41.7919
-290.8323,-426.09
371.9608,-125.7433
-253.051,246.4338
346.4657,-143.8888
-33.2464,-71.8408
47.7156,143.5282
-227.7714,37.2852
10.0319,-24.07
178.6072,-133.5656
414.9028,-412.9391
385.649,-252.3043
-21.3266,-78.5264
230.2926,277.6576
452.3142,192.2881
215.8607,-349.6104
98.7312,-0.4264
431.4802,-179.0849
-492.8375,-416.5739
-399.9243,361.6757
-22.9441,77.3957
467.2388,98.5233
242.2919,190.533
-89.5122,304.671
115.0516,288.5999
-354.2719,69.567
-126.8505,-24.2359
-486.5382,-172.9503
-25.7956,100.925
-367.1323,-411.3923
27.1663,-316.7269
122.8776,-404.4742
272.1358,-197.4503
424.2824,111.5598
-110.9538,-205.3347
3.5039,-438.7669
182.6967,-203.0085
498.7161,253.1852
189.4565,465.7781
-431.5338,449.5525
245.9239,479.9707
-286.4175,-498.2712
-9.6406,39.2749
324.2143,205.699
9.2391,83.9268
-496.8369,491.4219
459.5987,259.7392
-103.8372,308.2955
18.7481,-3.5098
300.0856,35.4569
-48.1964,-417.0933
476.2384,-329.0926
-455.9145,-340.4187
-171.981,-350.8577
148.5627,272.081
18.8302,-392.2909
281.8182,-233.3766
224.2054,-357.9799
118.8161,204.9016
296.1966,-111.7192
368.08,285.0287
191.6947,-81.8182
19.1711,498.6977
85.8208,-138.822
185.3301,-312.082
45.6137,228.859
-482.4272,-347.4756
408.4948,-339.1543
-432.7467,-471.354
21.5783,-397.8821
-485.9682,-468.3505
-302.4552,-387.5216
198.3246,-446.352
198.9541,64.3749
-74.7441,374.2679
-433.3764,-379.6918
-411.8461,169.5405
282.4726,-221.1862
-491.1025,-208.2479
387.5097,-163.8497
388.667,58.0968
204.2478,-49.7573
-390.1352,354.9434
-370.4828,215.4864
448.3172,-374.1865
330.8802,436.3023
-424.8517,33.9515
-319.4559,-167.1526
383.0097,30.7686
-147.3682,-214.4062
174.8576,175.7199
360.5287,98.4074
430.0969,-488.0089
-475.2702,340.9625
249.0217,396.091
34.3092,373.8354
77.5638,-238.2333
-334.1842,-41.8816
345.5732,181.564
335.9955,449.2856
4.9333,-319.5123
-333.722,-154.1921
-358.5508,112.8328
342.3186,-348.86
162.4112,-191.5022
21.5287,-406.2828
-365.3706,445.325
-51.3948,254.3009
-360.6584,-263.4647
-341.1376,324.0507
460.1897,419.4275
310.9055,241.0319
-331.0708,136.3222
74.4183,183.9318
-415.7487,-429.1524
75.4774,471.4088
367.5911,-420.7614
-76.1955,-347.0908
-446.9524,310.2909
327.7115,-384.3962
-283.517,86.3544
203.0075,496.0852
-431.9778,-298.5647
492.0299,284.5179
210.4822,2.7183
198.9271,-120.4363
327.3318,50.2983
-209.8605,-222.1526
-498.5921,191.9865
-79.0049,420.9645
210.3233,259.4785
340.762,270.0884
85.3049,476.2258
-359.3185,367.9681
-96.9028,4.0191
-97.1713,499.2687
484.7607,-176.9854
158.2281,461.7219
-263.0973,45.5379
-264.5157,-389.2476
-39.8622,-457.286
-469.47,325.6481
423.56,424.2435
161.0685,426.0606
471.4415,498.3099
308.8063,134.7714
-169.5602,-149.0886
-295.6445,-480.7127
-341.3738,217.8924
396.0013,-129.566
42.1176,147.2012
-313.741,96.8675
242.6167,-232.3492
-376.3404,-67.1878
-92.2296,393.9947
-90.7405,-413.8891
388.8405,133.136
-315.9065,270.8973
-112.3232,364.2155
-81.2378,-447.5113
-138.7788,174.7449
-39.3617,-380.3989
-382.8673,-429.576
486.79,-343.0323
-411.2181,-189.9432
377.5053,-282.7919
-190.6622,-2.6692
-146.6314,-31.7039
-3.0925,-230.7682
-144.0438,222.686
-227.404,297.0862
231.4861,302.7534
341.8992,-313.3161
-153.0904,-211.1856
-309.0563,474.242
-158.3658,-368.1092
287.9105,-31.5888
-21.2549,-272.249
-338.752,-328.1248
302.7913,-237.169
361.4983,-96.0175
-399.1222,9.3892
-442.2284,119.9935
177.8931,212.8865
-308.7768,231.7618
394.9761,255.0153
186.8797,38.8338
-356.3035,-18.1427
108.8004,-122.8977
-258.4333,-235.1401
-327.6751,59.3547
-135.7645,-0.2898
29.7869,-67.2836
352.3571,-394.83
483.9516,482.0116
102.5388,150.8321
452.4077,-90.2801
-303.1549,126.809
-34.3841,24.9383
-387.4798,-234.6612
289.3493,-154.2081
-184.6235,280.7474
169.3939,110.6533
-201.6117,-413.0798
-279.2161,-151.3029
497.4348,394.8731
233.6765,483.778
-242.9156,-45.6444
108.2724,403.2269
357.8992,481.0295
-305.3381,22.825
-231.0234,-50.1897
-245.3551,375.4942
-346.7547,-371.7168
42.7207,309.2673
92.6979,-367.8041
-164.4821,45.0021
178.3954,-229.0405
-224.6753,-427.8122
448.2539,104.8342
-439.7216,-483.7291
-207.9282,-182.85
-354.4845,351.1477
-88.4676,-451.0302
-245.1449,460.9316
-10.1596,-51.1706
-241.6124,-249.5714
-139.5968,-176.3849
363.4719,328.0306
-385.4332,94.0208
-134.1579,342.0852
-214.4577,261.8458
-305.3104,286.3171
-150.3206,397.2184
-366.8805,259.6813
-193.893,392.3244
155.3901,212.6476
31.819,-463.3873
269.979,78.2859
354.1862,437.8201
454.81,308.5612
-141.3609,76.2569
347.9273,-48.4938
-368.9479,54.0504
133.0902,-407.9234
-84.3821,26.2994
-328.4311,-333.3754
-108.1204,223.8045
231.216,-16.8133
-15.6458,74.9814
-231.1914,-387.2408
-49.8612,-214.964
446.4069,208.7623
-103.2004,322.8956
-88.2807,264.009
-338.5726,-148.2871
106.5618,292.8617
62.0891,52.959
52.0504,115.2355
62.9612,-470.4305
-364.0988,-32.9834
130.7937,-371.2047
-171.4971,-22.3767
-81.8543,-157.5839
245.5807,-174.6903
-95.0658,227.9929
-397.2778,-263.4443
-235.3831,-394.6945
61.1505,-40.6302
124.622,223.0394
308.3598,10.8656
489.5299,261.371
-65.8975,397.7268
391.5759,104.3141
175.4196,97.9653
-388.8231,102.4027
-445.048,-111.1021
-274.1426,61.9318
118.5929,39.6468
-151.5159,-357.0465
104.8616,98.6974
223.9423,-390.8814
339.5841,-248.1485
77.5697,323.0104
-43.4007,202.3722
-434.8383,-224.8369
-136.5988,79.2841
408.7394,-241.9502
239.7543,68.7042
385.9082,23.9869
-404.4159,-301.7335
440.7587,332.5733
-448.6638,-41.0957
-141.1654,-175.2523
-380.9738,-305.2828
-336.1477,476.9349
-329.3178,-272.3366
65.7475,345.6879
51.1478,246.1352
-292.6816,175.0236
160.4298,-129.8967
-121.3423,301.8706
365.2736,122.744
263.2536,334.0292
-83.0534,419.5891
359.8117,-442.3727
243.0743,-43.5268
61.6882,-99.8548
-476.5268,-482.8529
-233.988,-445.6616
307.0165,-299.0294
360.5692,-423.0196
-431.563,-331.4738
-67.7413,-342.1715
-50.5251,317.0095
-382.1746,255.7438
469.2024,37.4884
-281.4463,220.7816
-96.2202,-175.7575
-70.8354,350.5236
183.9175,-147.8288
388.0314,223.3054
-10.1738,104.4318
-270.33,-398.6227
-34.1513,271.248
24.118,198.0846
290.6474,293.5594
-480.1357,-314.6872
220.5632,113.8072
-11.7738,428.1056
-374.0995,-35.9893
-474.0555,-350.0674
51.4479,194.0313
-493.6941,-322.6464
376.2646,180.9066
478.7388,256.4657
483.6421,457.9599
80.5711,-30.4689
-373.5963,229.8432
420.353,6.3721
136.5288,-32.0278
474.8806,-251.7255
-340.1563,-409.6129
118.6573,-153.8337
-231.4063,-222.138
-232.6998,135.6804
494.94,-106.2026
131.3131,-97.7612
-312.2473,336.412
129.8772,-179.1835
-381.1602,-23.7376
-140.2586,-158.3997
349.4878,-463.6442
287.3742,453.4658
-188.0434,-253.7683
-231.5973,-392.1873
-468.6509,295.112
281.9528,51.9409
-276.7904,212.7272
341.1325,-241.4861
412.6932,-195.4613
65.0585,335.4635
196.5486,-225.0586
-142.4729,-467.0764
311.8713,-197.2159
323.2256,96.9885
492.0934,262.2635
302.1055,-36.3379
361.9853,283.3646
-9.6099,-79.1807
91.6405,-122.3697
-186.0413,-48.873
-229.559,-226.0164
338.518,39.4857
307.6372,437.4676
328.2448,-199.2404
374.2128,137.4158
495.9398,-150.9547
445.5052,219.4655
-324.7454,-471.8259
-199.9927,176.8995
319.4241,99.7913
-424.3493,320.8888
-190.8918,-282.5368
434.4039,157.9133
423.3184,-93.8049
-201.7789,-266.0257
-333.2672,340.1965
429.5178,180.1045
-479.5683,-116.4745
10.2169,-158.3007
-59.0706,-351.9308
23.9386,-474.6191
-477.2109,330.9425
356.1095,105.3841
271.9983,125.8188
-73.6657,330.3906
122.5992,383.4334
-218.0279,-111.0812
-216.9875,151.9956
328.5139,-355.9126
343.5813,-355.4366
-404.2496,474.35
477.5069,-5.2572
-153.4111,429.6544
-98.5302,-17.2006
-386.1649,-444.6867
-483.7146,-45.908
-436.2667,-304.8752
329.2002,89.7857
-461.8655,47.7125
-184.5259,-249.8485
-12.1185,78.1613
-42.5445,-93.6126
-174.5588,-306.5475
378.7255,-175.7318
-0.8984,-237.7136
-192.6972,-484.6269
365.9059,157.3768
366.0507,144.3596
-62.0537,-147.5996
180.3792,13.624
-34.7153,356.5841
-245.7606,-390.5405
276.4834,110.2395
434.5584,133.0144
-188.756,-182.4473
56.7244,15.0644
-267.7305,418.1537
-288.3963,-387.566
-490.1282,-244.7724
-205.277,-340.5471
-379.3886,-15.8445
489.6882,-107.147
